6.761234915445607e-22,6.921453341207378e-22,2.76867036114373e-19,1.082681408099739e-18,3.655909656111993e-18,1.291153420262748e-17,4.33376944376912e-17,1.386019634818387e-16,1.077331192576064e-15,2.252308245875163e-15,6.531937700715447e-15,1.607062874547318e-14,3.462231000952952e-14,9.947431064330722e-14,2.526817181831402e-13,5.737031498846732e-13,7.552290103514676e-13,2.553748060017438e-12,4.629519088810194e-12,9.908771873858865e-12,1.830219216187273e-11,2.405685418184649e-11,5.829040065124877e-11,5.385279876424438e-11,4.885052086851438e-11,8.037582376637502e-10,5.982129757672825e-10,2.427541604195739e-09,7.928414050040597e-10,2.472233376622497e-09,3.124361358399992e-09,1.306680014700728e-08,1.228911645310928e-08,3.490530966402012e-08,3.178508296050945e-08,1.355817712231986e-09,8.78976098608e-10,2.008056208616027e-08,9.918841655650341e-08,2.057700883477898e-07,1.265349950908045e-07,8.82441127724247e-07,8.317554415994476e-07,3.301277629387118e-06,3.566208362054759e-06,9.298065323792572e-06,1.191052569334067e-05,2.459527957701748e-05,9.851344806641065e-06,2.108348942855163e-05,2.33480144194977e-05,4.290303953070949e-05,4.192455243598285e-05,5.213937408796198e-05,4.544679644488808e-05,6.304351869201263e-05,3.937175560843494e-05,3.231812986431487e-05,5.786389870453031e-05,1.54066249182504e-05,3.198739674705146e-05,1.512508370016583e-05,1.14869210442378e-06,7.74996524251026e-07,5.261606045787386e-06,5.796558851193156e-06,4.293299918270558e-06,5.604854460984193e-06,4.906247515951191e-06,1.039175563807287e-05,1.204959381423662e-05,8.941148665606929e-06,6.50811961381339e-06,3.539480501779171e-06,3.83401188915709e-06,2.477860342460024e-06,2.956326268464914e-06,1.766125461782042e-06,8.230981354202691e-07,6.343815132180723e-07,5.144146005809405e-07,3.333435802792429e-07,1.412281918192062e-07,7.516428480135583e-08,3.488846173830521e-08,1.839125303626077e-08,6.416833103940657e-09,1.734602524374526e-09,9.898299843292028e-10,6.508714357190297e-10,4.421783715219547e-10,1.004581679276746e-12,2.473606089082028e-12,4.182701719787588e-12,1.629374668842642e-13,6.157687366093543e-13,2.5518797021734e-13,9.015791519349523e-14,1.892651621904675e-15,2.159949773999764e-14,1.57630447458071e-16,7.814497716451732e-17,1.930717668930391e-17,4.195459570520812e-18,7.627876239750141e-19,8.834579681214237e-20,7.864867398405605e-21,2.574661118542523e-21,2.728004014327815e-21,1.943875278862332e-21
6.562282506172982e-21,8.926118953711216e-21,8.7814818519115e-19,3.509776378964399e-18,1.204971535495767e-17,4.327220178003591e-17,1.473090210964439e-16,4.768887761753048e-16,3.645977917697207e-15,7.798892478443651e-15,2.27346992054604e-14,5.621979115008304e-14,1.265735701805872e-13,3.592308869192437e-13,9.173477746583702e-13,2.101152975918486e-12,2.9108163420244e-12,9.11300998439302e-12,1.700046633848896e-11,3.527128288761545e-11,6.259036157395635e-11,9.416841774894305e-11,2.059938175158813e-10,2.002198009266478e-10,1.292904107981617e-09,4.956072251538265e-10,3.934031392476956e-10,3.833674134625979e-09,5.627065262818846e-09,7.430399263773033e-09,2.632180019889884e-08,2.769450457246537e-08,2.217928053857157e-08,2.094744194225613e-08,3.792279795158793e-08,2.864797265705039e-08,4.675799818135881e-08,6.762035401088764e-08,1.857780814510001e-07,2.035330589925114e-07,1.100873477489591e-06,2.208444362082083e-06,4.765147450605885e-06,3.486921882013651e-06,3.967995132730671e-06,2.966785295239533e-05,3.600029161046626e-05,6.530236849714411e-05,6.437379180985961e-05,0.0001140787760469468,0.0001123640255560707,0.0001520384407646072,9.360968874291595e-05,0.0001324513715294965,8.92269323837241e-05,0.0001553605351449938,0.0001043441215232996,0.0001379724649474559,6.964025241257834e-05,5.95077431102024e-05,4.20984358809724e-05,6.720583871600624e-05,6.045180458948849e-05,2.031406772562297e-05,2.092108430366042e-05,5.681985940269256e-06,2.495981553058853e-05,2.918943862363283e-05,2.61424797214772e-05,3.291664107582127e-05,2.50678305864215e-05,2.017143750096797e-05,1.70733551072333e-05,1.673590044016179e-05,1.52372590538299e-05,7.441320138608907e-06,7.173240661339686e-06,4.136392064937757e-06,2.253510969115828e-06,1.750190228355045e-06,1.48168880106922e-06,7.252063668516766e-07,3.723672388764431e-07,1.630407074784837e-07,8.356804452217796e-08,5.848960414674392e-08,4.131154094746231e-08,6.920092093096048e-09,4.8410669075425e-09,2.667332567093048e-09,7.266164713551272e-10,3.248593916878114e-11,1.147205634236315e-11,1.538256077247247e-11,1.105523533109141e-12,2.377375030686617e-12,9.471315805337726e-13,3.27154237791644e-13,4.618958791571533e-15,6.511726745276538e-14,4.687884229349388e-16,2.370638604025574e-16,5.546519093294331e-17,1.104283002414785e-17,1.718125994135669e-18,1.516521758996011e-19,2.254614659574203e-20,2.477618762032294e-20,2.041410769969947e-20,1.205918622548877e-20
3.973488065701511e-20,6.534531230207323e-20,2.848298279947592e-18,1.159014935711866e-17,4.042917458846604e-17,1.471644139990128e-16,5.067105803011065e-16,6.321103435361034e-15,2.051986014320313e-14,3.867934089452519e-14,1.136703373863349e-13,2.404802622162375e-13,6.246006007142182e-13,1.786696117368636e-12,4.510110973781842e-12,1.031287788370271e-11,1.814053040221669e-11,3.404913862016978e-11,6.579379230663382e-11,1.279183081128931e-10,2.406105791951899e-10,3.547764967562291e-10,7.34980184335383e-10,7.373345556605845e-10,9.216646011707464e-10,1.899758084898943e-09,6.177022868320925e-09,9.204800722221754e-09,3.158388768116618e-08,9.36915794528152e-09,2.872099476088483e-08,4.513262674879619e-08,1.300300758917062e-07,1.49938258209091e-07,1.939312253172717e-06,2.371182135862348e-07,7.393601224044583e-07,1.740729720381827e-07,6.446020957271123e-08,4.112815253792009e-07,2.721798786390065e-07,1.832044673942123e-06,1.495397147857043e-05,1.632624471117284e-05,2.651872032669546e-05,5.237725999047023e-05,0.0001169913843819019,0.0001515605434571259,0.0001300810126279939,0.0002072220866056957,0.0002302608783009844,0.0004495598704781955,0.000436764809363553,0.0005626728725280994,0.0004105072231062373,0.0005800026610287989,0.0004324337591766543,0.0002841784823291907,0.0002139712718437749,0.0002994927735132064,0.0001062430235268402,0.0001444138750797592,5.46749723484371e-05,4.467995418974688e-05,9.060781132962681e-06,1.388469869131513e-05,2.727479729170128e-06,3.702220746973177e-06,4.72945142897611e-08,1.539169810264539e-05,8.873495350192884e-05,6.223241021353891e-05,5.643230715369039e-05,3.520635250142747e-05,3.378311917758835e-05,2.051209732601269e-05,2.14748962524941e-05,1.292063088882424e-05,6.855264655438872e-06,3.997352492617548e-06,2.275735978368849e-06,1.641883707947592e-06,1.533726337078152e-06,4.960344645453606e-07,3.320474919182686e-07,1.792361469200216e-07,1.361513136062193e-07,1.335043042229374e-08,2.943560621521328e-09,5.241808825356186e-09,1.461886932262783e-09,4.001758429318559e-12,4.713819944013644e-12,1.057536855153542e-11,2.643969484465015e-12,3.264891185813039e-13,1.661326733511059e-13,7.427293048038323e-14,3.36769813296076e-13,8.547266777802509e-14,2.140086851070682e-16,8.069977836702622e-17,1.220476265272974e-16,1.012756727168233e-16,6.353236549478539e-17,3.451853497491954e-17,1.610480562905578e-17,6.87309624411604e-18,2.72293878792073e-18,1.014423582140825e-18
2.186857423468623e-19,4.1250540208923e-19,8.747301885964885e-18,3.6352815335837e-17,1.290427369613846e-16,4.77073688912101e-16,1.663842289476825e-15,2.000681111159353e-14,6.51485640488364e-14,1.267108737664961e-13,3.163154715273043e-13,7.660462079388027e-13,2.014620655058575e-12,5.874573619567323e-12,1.491129740873197e-11,3.444459829832016e-11,6.026443120889505e-11,1.448418020759766e-10,2.940631643382711e-10,5.798045897052501e-10,1.061049725969532e-09,1.982184289715838e-09,3.363415883771865e-09,2.793617805473615e-09,2.151200574462833e-08,3.801987425180788e-08,3.826709061646449e-08,6.645209665602365e-08,1.394496967521817e-07,2.263401268647648e-07,5.347923214006357e-07,6.754425952014581e-07,8.313283302608033e-07,1.476126100770815e-06,1.569184396351008e-06,1.28400530306752e-06,4.288529662986782e-06,3.067748220427761e-06,1.908342737879733e-06,4.072553442685381e-07,6.709066573816066e-06,8.866223302402286e-06,4.500138907984679e-05,1.641787434802432e-05,6.121709167471585e-05,0.0001364236957824445,0.0002123989701730843,0.0002693549834252104,0.0004058332018361463,0.0005024968146348696,0.0009050235480655585,0.000876136105813125,0.0007555352216050585,0.001008532910780129,0.001194784834358002,0.001253961436542042,0.001163768971716694,0.001013081845246572,0.0005986292096120334,0.0009465913396906149,0.0004093699342130995,0.0001543094986527778,0.0001732190447802611,0.000185107265131517,3.48049649550254e-05,4.201366668427622e-05,8.618439429671671e-06,9.033378671659548e-06,9.929651626757994e-07,1.787854880587682e-05,4.501926444151722e-05,3.247748015540502e-05,4.412507446928038e-05,2.926820891186384e-05,1.849741953682924e-05,5.265037477571875e-05,4.909887371078826e-05,3.728657659336335e-05,2.010338631090116e-05,1.544141355486081e-05,7.452204550880152e-06,4.155932635504345e-06,3.629317001569574e-06,1.779237497519621e-06,1.126108898632147e-06,8.046968318810875e-07,3.291133286996083e-07,1.72506670984962e-07,4.658531775858245e-08,3.029839146751888e-08,1.585531234445648e-08,8.203576080937829e-09,1.443380577240898e-11,1.453375636286234e-10,1.245344353976384e-11,1.354574774834873e-11,5.813820189258364e-12,2.249922055644954e-12,3.088075805961123e-12,3.606132443850167e-14,3.207812288511591e-13,7.548945473944286e-16,7.738772685480256e-16,5.47678811056167e-16,3.15869119003409e-16,1.617248333098774e-16,7.311227240655408e-17,3.050185635196195e-17,1.18796550879331e-17,4.36589061843895e-18
1.10296641513442e-18,2.292035451240246e-18,2.546026952179594e-17,1.084899283210717e-16,3.928498852286733e-16,1.479027501921046e-15,5.235485708149306e-15,6.106513301858735e-14,1.997741486895998e-13,4.004162939820769e-13,1.00562699806293e-12,2.520819122409502e-12,7.017616406688712e-12,1.92655674602415e-11,4.905968984774871e-11,9.026980693970644e-11,1.527043692873697e-10,3.816915288758109e-10,7.253610493644208e-10,1.333430006817362e-09,2.420967025314744e-09,4.168437095429111e-09,6.809752551371433e-09,6.607381969321411e-09,3.378043614461985e-08,6.486080339019191e-08,1.769852194993756e-07,2.934961372081457e-07,7.550079211917309e-07,5.450212596320383e-07,7.759068000555035e-07,7.62359569143555e-06,5.347851363599354e-06,9.365226468969133e-06,9.723005624811262e-06,1.391390649318569e-05,7.340653719285756e-06,5.968194090876887e-06,5.282853823916832e-06,2.447417841965677e-06,4.724793438583141e-08,7.506850952764021e-06,5.689633398283374e-05,5.297630217455259e-05,0.0001879172239812753,0.0003340639215914313,0.0007041668801741383,0.0006298694197896408,0.0008526383531178482,0.001143687232227708,0.001516273663294261,0.001387466212696839,0.002162144114721512,0.001802448521022247,0.003291123639467449,0.001670471369551772,0.002122125261251596,0.002248248991103757,0.001569449262766843,0.002519234232737305,0.001016663212042396,0.0007818728568217113,0.000361291601386682,0.0006178709601628325,0.0002110207524504843,0.0001327376353211895,5.227045129763953e-06,8.547179290578928e-06,1.16345072173514e-05,5.737739672582884e-05,0.0001546519429098478,0.0001088881759729062,7.952333753309874e-05,8.048846894447095e-05,6.009006621169593e-05,0.0001263500707923287,8.517877204882676e-05,4.850956443061364e-05,2.330669529568718e-05,3.89420904529985e-05,1.78435598205549e-05,1.5931002493575e-05,1.120490196240317e-05,6.967295120292405e-06,4.083785631575023e-06,2.7496440709526e-06,1.211934395557651e-06,5.138526961614095e-07,8.183964922526264e-08,4.848250810032507e-08,2.519888572551116e-08,1.82286688705608e-09,1.24780136473185e-09,1.069589521951246e-09,2.027914943374033e-10,1.683443288157416e-10,6.339256474318306e-11,2.230293074052542e-11,1.450452795916265e-11,1.349725571509531e-13,7.612707733880589e-13,8.927329591206376e-15,3.211467746039606e-15,2.202966408390478e-15,1.250371807824204e-15,6.299758434325545e-16,2.828523078767777e-16,1.174259344388763e-16,4.556884768110211e-17,1.669762124067563e-17
5.170091492722617e-18,1.153464194616541e-17,6.992467118878122e-17,3.069501109604698e-16,1.137230361139404e-15,3.752605110996343e-15,1.351146858573728e-14,1.650916688576571e-13,5.437279423953598e-13,1.100218862121072e-12,2.734759884173299e-12,7.01564869441881e-12,1.943046254574806e-11,5.366045656178295e-11,1.369940922498439e-10,3.929385302609542e-10,5.917553830683326e-10,1.510815132791108e-09,2.685434399231392e-09,5.426592339459541e-09,8.366685435490017e-09,1.431760348802644e-08,1.859756383205261e-08,3.534270862244821e-08,2.212189688478187e-07,3.208469030263192e-07,2.297679924484321e-06,3.687105836292446e-06,4.233827940664334e-06,7.510265711952767e-06,1.190554717122501e-05,1.564864726913856e-05,1.148285708737829e-05,1.870716339976461e-05,2.610477212333835e-05,4.308229362126254e-05,4.402138580295296e-05,5.225675459877815e-05,2.43747361858553e-05,3.128176035702725e-06,1.38073848293452e-06,4.48607127766103e-05,0.0001391218578221971,0.0001649209647470536,0.0003654287200341151,0.0008205811562619004,0.001334834513948737,0.001927331467142618,0.00218593781704365,0.002908226893948506,0.004541390723514017,0.003482301520618934,0.004125216142132047,0.003691958109719906,0.005838304373787235,0.004108760074950371,0.006712571088798023,0.002907028662616769,0.004532571037382123,0.002928704962277897,0.001919397977361808,0.001944124420750284,0.001067005621835927,0.001559561509704115,0.0008230345893290476,0.0004175839035452736,3.544220374441914e-05,2.253903321344515e-05,3.203938403025069e-05,7.548621171962897e-05,0.0003385764287408099,0.0002216413457937932,0.000258736323379893,0.0002323014800355974,0.0001874813815459028,0.0002576151131294187,0.0002217402079774464,0.0001348456952356335,9.206880597319183e-05,8.511658599647085e-05,4.342468404735656e-05,3.186240060848868e-05,2.078638307526262e-05,1.464326105369387e-05,3.939648867444025e-06,5.218964753284053e-06,1.936389976125459e-06,1.265507947380007e-06,4.771767841234037e-07,2.358099160598249e-07,1.080709336021677e-07,1.826932014666683e-08,1.637791070626665e-08,2.054934515636985e-09,8.472729247843866e-10,6.717499055053958e-10,1.862321279027236e-10,6.458192144826808e-11,3.90469576767242e-11,5.500308954943469e-13,1.766670860913012e-12,4.052208026985761e-14,1.628722510751438e-14,1.022218755272234e-14,5.51361769144575e-15,2.653614196321707e-15,1.184615032011444e-15,4.82850345551924e-16,1.847552036765674e-16,6.692985335340688e-17
2.519879442696684e-17,6.113693130249742e-17,1.667641823898148e-16,7.555554309734204e-16,2.851436072051813e-15,1.057476486073111e-14,3.887799322393716e-14,4.664105591291555e-13,1.547451034050706e-12,3.228060454894248e-12,6.995726938547196e-12,1.956965523818619e-11,5.495396006294994e-11,1.510518549095324e-10,3.826248317173955e-10,1.060753279473479e-09,1.791087381318783e-09,3.919930021590899e-09,8.134470323390957e-09,1.576068371441327e-08,2.560306700182397e-08,3.189287535555876e-07,3.594852830950994e-07,5.413105661743998e-07,9.31331573004608e-07,1.843901761089036e-06,6.16707423942861e-06,1.052327535480922e-05,1.393036143905851e-05,7.248616988444118e-06,1.208577277036819e-05,3.721957391560783e-05,5.515544009295712e-05,6.639405256759141e-05,5.86809368382999e-05,0.0001067475359130611,7.649908329582778e-05,8.125220301659902e-05,7.320136753184681e-05,2.564167205717337e-05,3.501445056313384e-06,5.397555531949059e-05,7.965195778533573e-05,0.0003236760933666966,0.0005729011441878582,0.001912648584422234,0.003327275506435025,0.003407618273269373,0.004794390418359245,0.006235183569529139,0.009988246415235984,0.01020385154396638,0.01193080901749336,0.01244647051959268,0.01769059293554268,0.008922935596618893,0.01183884424326136,0.006350521171702059,0.007986962715219826,0.007857561592124206,0.005447317979277004,0.001779372530383196,0.002693318766066145,0.001782576975449514,0.001602121234657532,0.0009905518640351797,5.96142660637457e-05,1.482903693668927e-05,0.0002494370008792084,7.345436657380707e-05,0.00104222393869708,0.0007310013875218744,0.0007532783762932335,0.0004613946974499379,0.0007792316587941204,0.0007860590901522708,0.000322595650493605,0.0003296331322177862,0.0002128666629340716,0.0001547802349489994,7.8932992079004e-05,6.448789877138126e-05,4.911180612732916e-05,2.22070829709065e-05,9.089494001878284e-06,1.308851399472273e-05,4.595292996409781e-06,3.534885782653636e-06,1.374552268642598e-06,1.645570254983012e-07,1.745550443899869e-07,4.724732378156539e-08,2.389314773069826e-08,5.855257063037282e-09,2.739755008497306e-09,6.572666649558433e-10,1.709143361113726e-10,6.312641161340591e-11,5.049667044185905e-11,9.274432592341964e-13,2.958850386971029e-13,4.39051627989206e-14,7.849163734974234e-14,4.566817032578536e-14,2.349025604103982e-14,1.094928541163017e-14,4.756869286960844e-15,1.908432448598211e-15,7.212682444894001e-16,2.586539129009941e-16
1.029215917354091e-16,2.586093986689346e-16,4.044359650615304e-16,1.897219860609135e-15,7.402875223507787e-15,2.831678112516782e-14,1.066965312447784e-13,1.268648244026985e-12,4.240385204424281e-12,6.639001931913109e-12,1.800024017975109e-11,5.799933719037416e-11,1.748110739834279e-10,4.490369380487184e-10,1.557298712035443e-09,3.022385517172751e-09,4.972686142155851e-09,9.594596508363367e-10,1.247214304852146e-09,5.891595183145833e-09,8.615605027586537e-09,2.161826696603063e-07,8.209645695270153e-07,2.036285030012206e-06,3.688247790536677e-06,6.740735334936716e-06,1.309544541807534e-05,2.334509615317945e-05,1.430624693551118e-05,3.818430268723438e-05,3.509807761946487e-05,9.979684910627511e-05,0.0001346717019757189,9.913876707238137e-05,0.0002201950934396093,0.0001963049101411739,0.000344004514850569,0.0002443381931575047,0.0001603663510914804,5.08622298964792e-05,1.078703397405429e-05,0.0001714666794612372,0.0002818694089610733,0.0005537960884907168,0.0008931027304386911,0.001865663075991951,0.004373926531708191,0.0078257569821209,0.01067697140534738,0.01447102689307034,0.01639341043392425,0.01819122841853332,0.02077456208096504,0.0234685213988217,0.03033078682101149,0.02471434866231453,0.03667995322755607,0.02299144344763732,0.02818379195553228,0.01730174322672945,0.01379867048189805,0.00452401921486212,0.005217207183413476,0.003819244057855443,0.003446253488728691,0.0002684609673727832,0.0001546608827442233,0.0001192972602659375,4.647595216642478e-05,0.0001097671618866279,0.001459214558898272,0.001105568599985098,0.001774670365660361,0.001123291605498851,0.001416608484036987,0.0009797820544916467,0.0005953295881440642,0.000525679946261963,0.0004971541172434677,0.0003265272706678532,0.0002483259339410319,0.0001972221340987314,8.18435688658624e-05,7.458704872637338e-05,1.682264058696676e-05,1.579405549124636e-05,8.123049215039572e-06,1.202793740899295e-05,3.699393274170018e-06,1.124256832198221e-06,3.867649957195594e-07,3.972068943294084e-07,2.960741596107359e-07,9.679075900071483e-08,2.03963306152465e-09,8.244242021033962e-10,9.789076529329531e-10,7.387150184675401e-10,2.307397728570991e-10,1.902980672382948e-10,7.853746765736888e-12,1.129979807116512e-11,1.844559708338031e-13,1.033499475006103e-13,5.129686286367408e-14,2.294559611536678e-14,9.520628853308313e-15,3.63055007180385e-15,1.296038666655906e-15,9.635217963424506e-16
4.00113340047569e-16,1.034617949682624e-15,9.236387386877015e-16,4.462574174520026e-15,1.795535069493004e-14,7.144049932843253e-14,2.770573636192927e-13,3.300312654115816e-12,7.732525008052785e-12,1.684447017611088e-11,4.792984064950624e-11,1.403678650405849e-10,8.385181945942369e-12,2.414579809267006e-11,3.02475936138553e-10,8.42897246071313e-11,9.447451641186034e-11,6.994809097775549e-09,6.60603738445164e-09,1.159291961030134e-08,4.064788257137811e-07,1.188193798387594e-06,3.373681121887909e-06,4.302477718897469e-06,7.659934443635531e-06,1.485453502761297e-05,2.308955318687456e-05,3.493388118279933e-05,4.671951510385613e-05,8.325626193944273e-05,7.441086268958768e-05,0.0002563757704008581,0.0002973500215295073,0.0002520095005700971,0.0004803502018559224,0.0004346364182115734,0.0007821468870773214,0.0005299058415137642,0.0006244515391614706,0.0001627683637671914,3.742718562966278e-05,3.308522530938995e-05,0.0001729780352527451,0.001045469228872017,0.003534398421294219,0.005751254671048169,0.009135011611197398,0.01321197798301476,0.01582166939956007,0.02440719579786221,0.02694149914102136,0.04558905277380851,0.03185052098258734,0.05196873382572752,0.04459533362900589,0.05143796923189602,0.04629642877330953,0.03328708878732407,0.0467352619626519,0.03800304488978624,0.03233627658033719,0.009882704217598511,0.0118133287851212,0.01152220502538547,0.012489577735494,0.0002796448565505904,0.0004601527804995644,0.0001969497385118345,0.00060981896889776,0.0007099084646292684,0.004199334516600414,0.002734892921766288,0.002856660110029799,0.002199839886365255,0.002420395731066417,0.00253565341299409,0.001507314600888693,0.001243629751013535,0.001551749379049698,0.0009581159194804729,0.0003680979973242462,0.0005509402335080875,0.0002487110018669202,0.0001883455700648933,9.157082374974075e-05,4.002391762011767e-05,4.875899350201185e-05,2.04979334740414e-05,1.343846612240749e-05,4.418488974252052e-06,3.475214583905579e-06,2.040751427695256e-07,1.182312667547465e-07,2.819921563962722e-08,8.685536743605891e-08,2.584489027883582e-08,1.161227397998408e-08,3.292892235819233e-09,1.049252023634001e-09,4.863536917337426e-10,1.83110008431731e-11,2.125795851890848e-11,9.285611688475484e-13,4.039633247969784e-13,1.925964675344031e-13,8.364725467494731e-14,3.379976916367926e-14,1.264430056662665e-14,4.419858669227536e-15,2.354589529185026e-15
1.486504920313122e-15,3.937212509939197e-15,2.039223463328959e-15,9.855090222157868e-15,3.348700219944584e-14,1.461578410273485e-13,4.196246925545315e-12,1.461764002610848e-12,2.010993223142277e-12,5.879145613607589e-12,9.55418922487242e-11,7.186991550429139e-11,2.940086832267337e-10,1.720921656571625e-10,1.346620974219439e-10,9.014569859879179e-10,9.815754645513554e-10,2.11123471807052e-08,1.991961691117648e-08,2.213731792801752e-06,8.261910902006715e-07,1.92002600807945e-06,5.103743276267352e-06,9.409779653447789e-06,2.332573611557514e-05,9.383104103945746e-06,3.023988448619763e-05,5.4590302766916e-05,0.0001079260043321179,0.0001251126842191764,0.0001622953525412694,0.000548347729267643,0.0007113020261369769,0.0008014498409407433,0.001028719154622213,0.0007057600444543621,0.00192255354567167,0.001527784414264786,0.001484870408319693,0.0008132731248815017,0.0001649470861133615,0.0001617691304914843,0.0006095213173655878,0.001327659033757735,0.003960116907634914,0.004247785089441231,0.01569814211712698,0.02780506697613528,0.03695980528955738,0.05990541353455339,0.04323730249787162,0.06647881756343869,0.05873124280341561,0.08100218847612566,0.08276572756202279,0.09102613731008828,0.05638955571046687,0.06832020522625354,0.0666044976197161,0.06973153907400434,0.06902461290982408,0.0256460474438533,0.02228033093844921,0.01953892554546871,0.02575003972824762,0.0004078322299970707,0.000629239802510648,3.382096870285425e-05,1.363268649037476e-05,0.0006399061356746008,0.004029120560392207,0.007113361529001336,0.007338092162142918,0.005691406370325516,0.008756162692218235,0.004782472278381205,0.003904995551445722,0.003707515277982606,0.003212660978251464,0.00229122464294551,0.0009401555867264625,0.001103086871843754,0.0006023061449070134,0.0004731662899029376,0.0001791485699475126,5.494466839558203e-05,5.966157496236331e-05,3.070589913055261e-05,1.516236564918068e-05,2.870988327324679e-06,3.475450419296746e-06,1.890030695786367e-07,3.74162284663992e-07,3.844763115396329e-07,5.538107434614433e-08,6.858348500656849e-08,3.412035363060881e-08,1.025691831908547e-08,3.195265549898745e-09,1.489924679414461e-09,1.024910327042019e-10,3.585257597623559e-11,5.063934531079169e-12,1.862961880049258e-12,8.721557854157836e-13,3.774885035062293e-13,1.53105830146158e-13,5.814310256389499e-14,2.086482392586843e-14,9.351156184116487e-15
